source	target
MYLK2	CRY1
MYLK2	RIPK3
MYLK2	ZNF396
ELOVL5	SLC39A9
ELOVL5	STX7
ELOVL5	HMOX1
ELOVL5	PLP2
ELOVL5	HMOX2
ELOVL5	GOSR2
ELOVL5	IGFBP5
ELOVL5	TMEM243
ELOVL5	TSNARE1
ELOVL5	NINJ2
ELOVL5	C2CD2L
ELOVL5	SYS1
ELOVL5	SYNJ2BP
KCND1	KCNIP3
KCND1	KCNIP1
ZXDC	SUOX
ZXDC	CBR4
ZXDC	MEPE
ZXDC	ZMYND19
KRT83	NBPF19
KRT83	KRT38
KRT83	KRTAP10-7
KRT83	KRTAP10-8
KRT83	KRTAP10-9
KRT83	KRT31
KRT83	NOTCH2NL
KRT83	KRT19
KRT83	KRT15
KRT83	KRT27
KRT83	KRTAP11-1
KRT83	C11orf87
KRT83	KRT16
KRT83	KRTAP6-2
KRT83	PLEKHN1
KRT83	KRT39
KRT83	KRT35
KRT83	CYSRT1
KRT83	KRT40
KRT83	KRT25
KRT83	KRTAP3-3
KRT83	KRTAP13-3
HDGF	ASB6
HDGF	SNRPF
TGM2	AKAP13
TGM2	CDC42BPA
TGM2	CDK11B
TGM2	SRGAP3
TGM2	PLOD3
TGM2	COL5A2
TGM2	COL5A1
TGM2	RBM25
TGM2	MVP
TGM2	SF3B4
TGM2	TWISTNB
TGM2	COLGALT1
TGM2	TMEM126A
TGM2	ENOPH1
TGM2	G6PD
TGM2	LDHB
TGM2	PGD
TGM2	RPS6KA3
TGM2	TXNDC5
TGM2	UBFD1
TGM2	YWHAG
TGM2	YWHAQ
TGM2	YWHAZ
TGM2	ZFYVE19
TGM2	PAK1
TGM2	HIST1H3A
TGM2	ACTB
TGM2	TRPV5
TGM2	VHL
TGM2	RB1
TGM2	PINK1
TGM2	PSMD4
TGM2	HIST1H3J
TGM2	HTT
TGM2	LTBP1
TGM2	S100A7
TGM2	EIF5A
TGM2	TMSB4X
HLA-DQA1	HLA-DQB1
HLA-DQA1	MACO1
HLA-DQA1	TMEM219
HLA-DQA1	TMEM214
HLA-DQA1	ST7
HLA-DQA1	SMPD2
HLA-DQA1	SLC38A9
HLA-DQA1	SLC30A9
HLA-DQA1	SLC27A6
HLA-DQA1	NR2F2
HLA-DQA1	MYO19
HLA-DQA1	MFSD8
HLA-DQA1	KCNJ8
HLA-DQA1	GALT
HLA-DQA1	EFNB1
HLA-DQA1	DDX19B
HLA-DQA1	CUX1
HLA-DQA1	TMEM246
HLA-DQA1	ATP6V0A2
HLA-DQA1	ATP6V0A1
HLA-DQA1	ATP2B2
HLA-DQA1	LRIF1
HLA-DQA1	TLE1
HLA-DQA1	UNC119
HLA-DQA1	APLP1
HLA-DQA1	SH3GL2
HLA-DQA1	SLC22A18
TMPRSS4	SYNE4
TMPRSS4	CCDC155
TMPRSS4	TMEM79
TMPRSS4	CLEC7A
TMPRSS4	SUSD3
TMPRSS4	CLRN1
TMPRSS4	GPX8
TMPRSS4	RASGRP4
TMPRSS4	FNDC9
TMPRSS4	ERVFRD-1
TMPRSS4	SIGLEC12
IKBKG	NTMT1
IKBKG	RBM8A
IKBKG	TSLP
IKBKG	AMMECR1L
IKBKG	DNAJC8
IKBKG	LMCD1
IKBKG	TMA16
IKBKG	SCLT1
IKBKG	TBK1
IKBKG	PNMA8A
IKBKG	RBM34
IKBKG	MAFIP
IKBKG	RPAP3
IKBKG	LUC7L2
IKBKG	MERTK
IKBKG	C19orf57
IKBKG	DYNC1LI1
IKBKG	ACBD6
IKBKG	NAP1L5
IKBKG	NECAB3
IKBKG	CNOT7
IKBKG	VAMP3
IKBKG	NRARP
IKBKG	TRIM41
IKBKG	MZT2A
IKBKG	ARPP19
IKBKG	SHTN1
IKBKG	PIM2
IKBKG	TCP10L
IKBKG	PRKD3
IKBKG	SENP2
IKBKG	TNIP2
IKBKG	MAP3K2
IKBKG	LZIC
IKBKG	TCP11L1
IKBKG	PHF7
IKBKG	TBC1D7
IKBKG	C19orf12
IKBKG	CPNE2
IKBKG	GYG2
IKBKG	FRMD8
IKBKG	TCEANC
IKBKG	AVPI1
IKBKG	RNF7
IKBKG	MCM10
IKBKG	GIT2
IKBKG	RIPK1
IKBKG	COPS3
IKBKG	RUSC1
IKBKG	STK25
IKBKG	TNIP1
IKBKG	TAB2
IKBKG	NHP2
IKBKG	WDR5
IKBKG	PLEKHJ1
IKBKG	GADD45G
IKBKG	ARL6IP4
IKBKG	ARGLU1
IKBKG	CARD10
IKBKG	CUEDC1
IKBKG	SEPT9
IKBKG	ADAP2
IKBKG	ODAM
IKBKG	RBCK1
IKBKG	TANK
IKBKG	DDX19B
IKBKG	GADD45GIP1
IKBKG	TTYH2
IKBKG	NRBF2
IKBKG	LPXN
IKBKG	GINS4
IKBKG	HSP90AA1
IKBKG	HSP90AB1
IKBKG	MSH3
IKBKG	CDK13
IKBKG	RAB11B
IKBKG	RBM26
IKBKG	RAB11FIP1
IKBKG	POLR1E
IKBKG	MUC13
IKBKG	CAAP1
IKBKG	KRT17
IKBKG	PSMB8
IKBKG	SDCCAG8
IKBKG	CENPF
IKBKG	NEFM
IKBKG	UBB
IKBKG	CCAR1
IKBKG	ZPR1
IKBKG	TRAF3
IKBKG	NCOA3
IKBKG	RELA
IKBKG	MUC1
IKBKG	ATG16L1
IKBKG	TPT1
IKBKG	UBE2C
IKBKG	NFKBIE
IKBKG	NLRP2
IKBKG	SHARPIN
IKBKG	NLRX1
OAZ3	AZIN1
OAZ3	ODC1
OAZ3	REL
OAZ3	C1orf94
OAZ3	AZIN2
OAZ3	L3MBTL3
OAZ3	BLZF1
OAZ3	IKZF3
OAZ3	FABP4
OAZ3	TCHH
OAZ3	LYPLA2
OAZ3	DUSP14
OAZ3	PADI3
OAZ3	IL1F10
OAZ3	HEPHL1
OAZ3	PKP3
OAZ3	LYG2
OAZ3	DSG4
OAZ3	SELENBP1
OAZ3	CALHM4
OAZ3	TRIM29
OAZ3	LRRC15
OAZ3	ARL8B
OAZ3	ME1
OAZ3	CRYAB
OAZ3	DSG3
OAZ3	RGN
OAZ3	JUP
OAZ3	CDSN
OAZ3	TEPSIN
OAZ3	ZNF620
OAZ3	ZBTB42
GRIK3	PICK1
GRIK3	GRIP1
SEC14L1	DDX58
ENKUR	CFAP45
HIST1H1B	CBX5
HIST1H1B	CUL5
HIST1H1B	CYHR1
HIST1H1B	NMI
HIST1H1B	SHMT2
HIST1H1B	SIRT1
HIST1H1B	PRKCD
HIST1H1B	CCNE1
HIST1H1B	FOXP3
KLRC4	RAE1
KLRC4	MICB
KLRC4	ULBP1
SHLD1	QARS
TDRKH	ZFP90
TDRKH	FAM25A
TDRKH	FAM25G
TDRKH	FAM25C
USP18	ISG15
USP18	USP41
USP18	HERC1
CD34	CRKL
CD34	CHST4
NCAM1	BDNF
NCAM1	ST8SIA2
BBS5	BBS1
BBS5	BBS7
BBS5	BBS4
BBS5	BBS9
BBS5	TTC8
BBS5	BBS2
PRSS16	ACADSB
TSPO2	SLC41A3
TSPO2	IGFBP5
TSPO2	TMEM54
TSPO2	ERGIC3
TSPO2	GPR42
TSPO2	FFAR2
TSPO2	GGT7
TSPO2	EMP1
TSPO2	KLRC1
TSPO2	SLC7A1
TSPO2	RETREG3
TSPO2	CD53
TSPO2	SYT2
TSPO2	SLC10A6
TSPO2	TMEM140
TSPO2	SLC16A2
TSPO2	EBP
TSPO2	STOM
TSPO2	FCGR1A
TSPO2	MFSD6
TSPO2	ASZ1
TSPO2	MS4A1
TSPO2	KCNJ6
TSPO2	CREB3L1
TSPO2	SLC34A2
TSPO2	FCER1G
TSPO2	ASGR2
TSPO2	PDZK1IP1
TSPO2	RELL2
TSPO2	CPLX4
TSPO2	PSCA
TSPO2	MFF
TSPO2	ARL13B
TSPO2	MAL
TSPO2	FNDC9
TSPO2	GPR152
TSPO2	TMEM80
TSPO2	RPRM
TSPO2	EFNA5
TSPO2	AHNAK2
TSPO2	COL4A5
TSPO2	CNR2
TSPO2	CLDN4
TSPO2	GJB5
ZNF177	ZGPAT
C19orf47	MORF4L1
OSBP	VAPA
OSBP	CAND1
OSBP	CORO1B
OSBP	CTNNA1
OSBP	EIF4B
OSBP	GARS
OSBP	GFPT1
OSBP	HIST1H4A
OSBP	KCTD12
OSBP	NAP1L1
OSBP	NARS
OSBP	NPM1
OSBP	PARVA
OSBP	PRMT3
OSBP	SAMHD1
OSBP	SEC23A
OSBP	SF1
OSBP	SWAP70
OSBP	TBC1D17
OSBP	TTC1
OSBP	USP11
OSBP	XPO7
OSBP	ZRANB2
OSBP	PPFIA1
ADSS	RNH1
ADSS	SGTA
ADSS	FDPS
ADSS	HSPE1
ADSS	KYNU
ADSS	PDIA3
ADSS	PTMS
ADSS	RBBP7
ADSS	TALDO1
ADSS	TKT
ADSS	WDR1
ADSS	PCBD1
ADSS	AGL
ADSS	PFKL
ADSS	HSD17B10
ADSS	RPE
ADSS	GNPNAT1
ADSS	IMPA2
ADSS	UMPS
ADSS	ARFIP1
ADSS	GART
ADSS	AASDHPPT
ADSS	ADSSL1
ADSS	ACTA1
SPO11	TCF4
KLHL15	ELP5
KLHL15	CACNB1
PDE4C	SRI
PDE4C	MEOX2
PDE4C	OSGIN1
PDE4C	DDIT4L
PDE4C	ZNF280A
PDE4C	KLRK1
PHOSPHO2	NAB2
PHOSPHO2	DNTTIP1
PHOSPHO2	SIGLEC5
PHOSPHO2	CPNE4
PHOSPHO2	C1QTNF2
PHOSPHO2	ATP5PF
PHOSPHO2	GKAP1
PHOSPHO2	FLNA
PHOSPHO2	TSEN15
RAE1	ZC3HAV1
RAE1	PRIM2
RAE1	PRIM1
RAE1	POLA2
RAE1	POLA1
RAE1	MYCBP2
RAE1	BUB1B
RAE1	AGGF1
RAE1	EFHD2
RAE1	WDR82
RAE1	GOT1
RAE1	AASDHPPT
RAE1	PABPC1
RAE1	PABPC4
RAE1	TAGLN2
RAE1	FKBP1A
RAE1	ESD
RAE1	TXN
RAE1	GSK3A
RAE1	LGALS1
RAE1	QDPR
RAE1	HINT1
RAE1	NXF1
TNFRSF6B	TNFSF15
TNFRSF6B	KRTAP10-9
COPS5	BCL2L14
COPS5	NRBP1
COPS5	MINDY3
COPS5	COPS7A
COPS5	CCNDBP1
COPS5	COPS7B
COPS5	TPD52L2
COPS5	SLC30A9
COPS5	CIPC
COPS5	GPS1
COPS5	FNIP1
COPS5	CUL4A
COPS5	COPS8
COPS5	COPS4
COPS5	COPS3
COPS5	BTBD2
COPS5	BTBD1
COPS5	CAST
COPS5	LPP
COPS5	EIF3F
COPS5	TRIP6
COPS5	CUL3
COPS5	CDKN1B
COPS5	MDM2
COPS5	MYC
COPS5	NOD1
COPS5	HAND2
COPS5	GTPBP3
ZNF558	SERPINA1
ZNF558	RCBTB2
ZNF558	APOA1
ZNF558	ALB
ZNF558	FTL
ZNF558	HEXIM2
ZNF558	EFEMP2
ZNF558	EIF1AD
ZNF558	CLK2
ZNF558	UBTFL1
LRRN3	CALML5
LRRN3	SERPINB4
PER1	PAXIP1
PER1	RBPMS
PER1	PRKACB
PER1	HIF1A
PER1	TIMELESS
PER1	ATM
PER1	GPRASP1
CLTC	TOM1
CLTC	HIP1
CLTC	HGS
CLTC	HERC1
CLTC	GGA1
CLTC	OCRL
CLTC	DNAJA3
CLTC	RPSA
CLTC	STOM
CLTC	SEC24B
CLTC	TNK2
CLTC	MYO6
CLTC	WNK1
CLTC	ATP6V0D1
CLTC	ATP6V0A1
CLTC	TROAP
CLTC	STON2
CLTC	SORBS2
CLTC	PTRH2
CLTC	HELZ
CLTC	ABCA2
CLTC	PIK3C2A
CLTC	TRAFD1
CLTC	GAK
CLTC	HIP1R
CLTC	STAMBP
CLTC	AP2A1
CLTC	HSPA1A
CLTC	HSPA1B
CLTC	CLTA
CLTC	PRKAR2A
CLTC	ATP6V1B2
CLTC	HSPA4
CLTC	SOAT1
CLTC	EPS15
CLTC	CSNK1A1
CLTC	CSNK1E
CLTC	NUMB
CLTC	CLTCL1
CLTC	IST1
CLTC	SEC13
CLTC	DAB2
CLTC	CAV1
CLTC	FCHO2
CLTC	TNK1
CLTC	CLINT1
CLTC	MVP
CLTC	SEC23A
CLTC	RAB11A
CLTC	RAB11B
CLTC	NDUFA9
CLTC	AAK1
CLTC	CRTC2
CLTC	FAM83B
CLTC	EDC4
CLTC	CRTC3
CLTC	DSTYK
CLTC	FAM83H
CLTC	CHMP1B
CLTC	FAM83A
CLTC	CPSF7
CLTC	NECAP1
CLTC	TNRC6A
CLTC	SLC35B2
CLTC	DENND1A
CLTC	MITD1
CLTC	AP2M1
CLTC	REPS1
CLTC	EDC3
CLTC	STAMBPL1
CLTC	CCDC115
CLTC	RBM14
CLTC	ERBIN
CLTC	PKP4
CLTC	EHD4
CLTC	CPVL
CLTC	CHMP4B
CLTC	C10orf88
CLTC	PLEKHA5
CLTC	CHMP1A
CLTC	DCP1A
CLTC	BMP2K
CLTC	XPR1
CLTC	VTI1B
CLTC	EGFL7
CLTC	PARP4
CLTC	MTUS1
CLTC	KIDINS220
CLTC	TNRC6B
CLTC	BTBD3
CLTC	PKP3
CLTC	MARF1
CLTC	ATP6V1D
CLTC	EPN1
CLTC	RPN1
CLTC	CCT3
CLTC	ATP1A1
CLTC	PPP2R1B
CLTC	DDOST
CLTC	MT-CO2
CLTC	ATP1A2
CLTC	PHB
CLTC	ATP5F1C
CLTC	PPP2R1A
CLTC	TUFM
CLTC	PHB2
CLTC	TMCO1
CLTC	CCDC47
CLTC	EIF6
CLTC	UQCRQ
CLTC	CCT6A
CLTC	ACAP1
PRKAG3	PRKAB2
PRKAG3	PRKAB1
PRKAG3	PRKAA1
PRKAG3	PRKAA2
PRKAG3	CLTCL1
PRKAG3	PFDN1
PRKAG3	KRTAP19-5
CYYR1	YAP1
CYYR1	MAGI1
CYYR1	GOPC
GSTK1	CCNDBP1
GSTK1	FAM9B
GSTK1	LRPPRC
GSTK1	DNAAF5
GSTK1	XPO5
GSTK1	IPO4
GSTK1	PDCD6IP
GSTK1	EPPK1
GSTK1	HNRNPM
GSTK1	SEC63
GSTK1	DCTN1
GSTK1	CYCS
GSTK1	RPN2
GSTK1	IARS
GSTK1	RPN1
GSTK1	HTR1B
GSTK1	EFTUD2
GSTK1	DDOST
GSTK1	KIF1BP
GSTK1	CCAR2
GSTK1	ZW10
GSTK1	FANCI
GSTK1	MCM7
GSTK1	MATR3
GSTK1	ATXN10
GSTK1	SLC3A2
GSTK1	UFL1
GSTK1	DDX3X
GSTK1	NUP93
GSTK1	POLD1
GSTK1	SMAP1
GSTK1	RAB3GAP2
GSTK1	PDS5A
GSTK1	DDX5
GSTK1	USO1
GSTK1	ARMT1
GSTK1	DDB1
GSTK1	PDXDC1
GSTK1	RAB3GAP1
GSTK1	EIF4G2
GSTK1	TIMM23
GSTK1	VDAC1
GSTK1	COPG1
GSTK1	TMED10
GSTK1	EHD4
GSTK1	GTF2I
GSTK1	HNRNPH3
GSTK1	STAT1
GSTK1	SYMPK
GSTK1	ARL1
GSTK1	IMMT
GSTK1	DNAJA1
GSTK1	AHSA1
GSTK1	SFXN1
GSTK1	VDAC3
GSTK1	CPSF3
GSTK1	XPO7
GSTK1	NCDN
GSTK1	DNAJC11
GSTK1	COPB2
GSTK1	HEATR3
GSTK1	SRPRB
GSTK1	XPO4
GSTK1	IGF2BP2
GSTK1	SNRPA1
GSTK1	HSD17B11
GSTK1	PCBP1
GSTK1	POLR1C
GSTK1	NCAPH
GSTK1	PFKP
GSTK1	CCDC47
GSTK1	DCXR
GSTK1	RPRD1A
GSTK1	SMC2
GSTK1	SSR3
GSTK1	EIF2B5
GSTK1	FAR1
GSTK1	NOC4L
GSTK1	OGFR
GSTK1	RPL21
GSTK1	RPS6KA3
GSTK1	MCM4
GSTK1	SLC1A5
GSTK1	CMSS1
GSTK1	NCBP1
GSTK1	CDK2
GSTK1	CUL4A
GSTK1	YTHDF1
GSTK1	GTF3C3
GSTK1	VEPH1
GSTK1	TK2
GSTK1	PPP2R2D
GSTK1	LIMA1
GSTK1	PAG1
GSTK1	HSPD1
BTBD6	UBB
BTBD6	PPP2R5D
CREBBP	XRCC6
CREBBP	HNF4A
CREBBP	NCOA3
CREBBP	FOXO1
CREBBP	ESR1
CREBBP	HIF1A
CREBBP	MYB
CREBBP	CSNK2A1
CREBBP	NKX2-1
CREBBP	MYC
CREBBP	HTT
CREBBP	SMAD2
CREBBP	SREBF1
CREBBP	DAXX
CREBBP	NFE2L2
CREBBP	KHDRBS1
CREBBP	RAD23A
CREBBP	STAT2
CREBBP	SH3GL1
CREBBP	KAT2B
CREBBP	SREBF2
CREBBP	IKBKG
CREBBP	CTNNB1
CREBBP	TRIP4
CREBBP	IRF3
CREBBP	CARM1
CREBBP	NAP1L1
CREBBP	CSNK2A2
CREBBP	NCOA2
CREBBP	KMT2A
CREBBP	HMGA1
CREBBP	SMAD3
CREBBP	TP53
CREBBP	EGR1
CREBBP	HOXB7
CREBBP	RELA
CREBBP	PAX5
CREBBP	SERTAD1
CREBBP	KLF1
CREBBP	TDG
CREBBP	TCF3
CREBBP	NCOA6
CREBBP	FOXO3
CREBBP	SRCAP
CREBBP	IRF5
CREBBP	RBBP4
CREBBP	MED25
CREBBP	IKBKB
CREBBP	NCOA1
CREBBP	EMSY
CREBBP	EIF4B
CREBBP	CCDC18
CREBBP	ATF7
CREBBP	MRPS9
CREBBP	DYNC1H1
CREBBP	ESCO1
CREBBP	ASF1B
CREBBP	BTBD3
CREBBP	TLE3
CREBBP	ARNT
CREBBP	E2F1
CREBBP	STAT6
CREBBP	E2F5
CREBBP	MITF
CREBBP	FOXO4
CREBBP	MYOD1
CREBBP	GATA1
CREBBP	HDAC2
CREBBP	MAML1
CREBBP	NR3C1
CREBBP	FOXM1
CREBBP	KAT2A
CREBBP	MMP9
CREBBP	SP1
CREBBP	MAFG
CREBBP	VDR
CREBBP	SRF
CREBBP	WRN
CREBBP	STAT4
CREBBP	EIF4G2
CREBBP	COPS2
CREBBP	ASAH2B
CREBBP	STAT3
CREBBP	RELB
CREBBP	CDK5RAP3
CREBBP	IRF1
CREBBP	HIST1H3J
CREBBP	KAT5
CREBBP	RARA
CREBBP	CDK8
CREBBP	MAML2
CREBBP	TFDP1
CREBBP	RBCK1
CREBBP	IRF9
CREBBP	NFATC2
CREBBP	KLF5
CREBBP	MEF2C
CREBBP	SNIP1
CREBBP	EBF1
CREBBP	CITED1
CREBBP	PYGO2
CREBBP	GCM1
CREBBP	SND1
CREBBP	POU2F3
CREBBP	ALX1
CASR	FLNA
CASR	TMED2
CASR	STAMBP
CASR	RNF19A
CASR	TRPC3
CASR	PI4K2B
ST3GAL3	RPL8
ST3GAL3	ACTG1
ST3GAL3	SCAMP2
ST3GAL3	ZBTB5
ST3GAL3	TTR
LHCGR	GIPC1
LHCGR	GNAS
LHCGR	CHST9
IFT122	WDR35
IFT122	WDR19
IFT122	SDF4
IFT122	PIH1D1
IFT122	IFT140
IFT122	IFT43
NELL2	GFI1B
NELL2	EMILIN2
NELL2	MATN2
NELL2	ZBTB40
NELL2	ZNF101
NELL2	ZBTB9
NELL2	POC1A
NELL2	PAX3
NELL2	CEP44
NELL2	ZNF627
NELL2	C4orf48
NELL2	POLRMT
NELL2	ZNF136
NELL2	POC1B
NELL2	EGFL7
NELL2	SEH1L
NELL2	TYW3
NELL2	PXDN
NELL2	CTC1
NELL2	ASPH
NELL2	CORO1A
NELL2	RNF40
NELL2	KIF18B
NELL2	TRAF7
NELL2	ATP5IF1
NELL2	LTBP4
SH3BGRL	STUB1
SH3BGRL	STAT6
ADCY5	RGS2
ADCY5	PRKCA
ADCY5	PRKACA
ADCY5	PRKCZ
ADCY5	GNAS
ADCY5	GNB1
PLEKHB1	RAP1GDS1
PLEKHB1	GLIS2
PLEKHB1	VENTX
PLEKHB1	BAG3
PLEKHB1	C10orf55
SHANK2	DLGAP2
SHANK2	ARHGAP12
SHANK2	BAIAP2
OTUD4	TCF4
OTUD4	STAT1
OTUD4	REL
OTUD4	EXOSC8
OTUD4	ZNF655
RPL23A	RPL24
RPL23A	RPL27A
RPL23A	RPL3
RPL23A	RPL7
RPL23A	RPL8
RPL23A	RPS23
RPL23A	RPS4X
RPL23A	RPL32
RPL23A	RPS11
RPL23A	RPS26
RPL23A	RPL9
RPL23A	RPL6
RPL23A	RPL37A
RPL23A	RPS6
RPL23A	RPL7A
RPL23A	RPS5
RPL23A	RPS25
RPL23A	RPL4
RPL23A	RPL30
RPL23A	RPL38
RPL23A	RPS21
RPL23A	RPSA
RPL23A	RPS14
RPL23A	RPS28
RPL23A	RPL35
RPL23A	RPL23
RPL23A	RPL29
RPL23A	RPL31
RPL23A	RPL5
RPL23A	RPS16
RPL23A	RPS19
RPL23A	RPS3
RPL23A	RPS8
RPL23A	RPS15A
RPL23A	RPS2
RPL23A	RPS20
RPL23A	RPS7
RPL23A	RPS3A
RPL23A	RPS24
RPL23A	RPS27A
RPL23A	RPS13
RPL23A	RPLP0
RPL23A	RPL36
RPL23A	RPS9
RPL23A	RPLP0P6
RPL23A	RPS27L
RPL23A	VASN
RPL23A	RPS10P5
RPL23A	AIMP1
RPL23A	EIF3CL
RPL23A	IARS
RPL23A	QARS
RPL23A	RPS27
RPL23A	SND1
RPL23A	SYNCRIP
RPL23A	RPS15
RPL23A	RPL35A
RPL23A	RPL13A
RPL23A	RPS18
RPL23A	RPLP1
RPL23A	RPS12
RPL23A	RPS10
RPL23A	MRPS10
RPL23A	RPL17-C18orf32
RPL23A	MRPL15
RPL23A	MRPS7
RPL23A	MRPL16
RPL23A	FAU
FCHO1	ZBTB16
FCHO1	FCHO2
FCHO1	PCGF1
FCHO1	EPS15
FCHO1	EPS15L1
FCHO1	AP2A1
FCHO1	AP2A2
FCHO1	SRR
FCHO1	AP1B1
FCHO1	PRPH
FCHO1	GUCD1
FCHO1	GRB7
FCHO1	PLAC8
FCHO1	CWF19L2
FCHO1	TRIM42
FCHO1	TCEA2
FCHO1	KAT5
FCHO1	MAB21L3
FCHO1	TCEANC
FCHO1	PHLDA2
FCHO1	KRTAP13-2
FCHO1	FBXL7
FCHO1	KRTAP6-1
FCHO1	KRTAP15-1
FCHO1	KRTAP13-4
FCHO1	PHETA1
FCHO1	KPRP
FCHO1	KRTAP6-3
FCHO1	KRTAP4-12
FCHO1	TSPAN4
FCHO1	KRTAP10-1
FCHO1	KRTAP10-5
FCHO1	CCDC13
SLC22A14	MS4A3
TRIM25	UBE2S
TRIM25	UBXN6
TRIM25	UAP1
TRIM25	PFKM
TRIM25	FAM98B
TRIM25	SCLY
TRIM25	C9orf78
TRIM25	SEC31A
TRIM25	RNPEP
TRIM25	EEF1A1
TRIM25	UROS
TRIM25	IGF1R
TRIM25	SFN
TRIM25	IFIH1
TRIM25	USP15
EDEM2	UHMK1
EDEM2	HACD1
EDEM2	C3orf33
EDEM2	TXNDC11
EDEM2	B3GNT2
EDEM2	SLC35B2
EDEM2	MCU
EDEM2	SLC16A10
EDEM2	OS9
EDEM2	SURF1
EDEM2	BLK
EDEM2	TIMM29
EDEM2	SLC25A16
EDEM2	SLC38A10
EDEM2	TMTC4
EDEM2	TVP23C
EDEM2	MCL1
EDEM2	SFXN3
EDEM2	OMA1
PLEKHG4	MDFI
PLEKHG4	CCDC187
PLEKHG4	NATD1
ISCU	GOLGA2
ISCU	NECAB2
ISCU	HPRT1
ISCU	CCDC172
ISCU	NUP62
ISCU	IKZF1
ISCU	KRT40
ISCU	AGTRAP
ISCU	FAM9B
ISCU	BANP
ISCU	LNX1
ISCU	MID2
ISCU	SPERT
ISCU	GOLGA6L9
NSMCE4A	SMC5
NSMCE4A	NSMCE3
NSMCE4A	DNAJB2
NSMCE4A	BRCA2
STN1	TEN1
STN1	CTC1
STN1	USP47
STN1	USP4
STN1	USP33
STN1	USP15
STN1	SPECC1L
STN1	SMC6
STN1	SMC5
STN1	PRIM2
STN1	PRIM1
STN1	POLA1
STN1	ORC3
STN1	ORC2
STN1	NSMCE1
STN1	NSMCE3
STN1	OGA
STN1	LRWD1
STN1	KIF3A
STN1	GRN
STN1	FAM136A
STN1	SMCO3
STN1	ACTR3C
STN1	HNRNPF
STN1	POLA2
STN1	C1orf109
STN1	RCOR3
STN1	WDYHV1
STN1	TRIML2
STN1	MKRN3
STN1	C14orf119
ACE	EIF4G2
ACE	AGT
ACE	DCP2
ACE	COMT
SPERT	CEP44
SPERT	NINL
SPERT	MLH1
SPERT	TEX11
SPERT	SYCE1
SPERT	CDK2
SPERT	FANCG
SPERT	GADD45A
SPERT	SAPCD2
SPERT	ERC1
SPERT	KIF11
SPERT	KAT14
SPERT	YEATS2
SPERT	TACC3
SPERT	ZZZ3
SPERT	MBIP
SPERT	SNAPC5
SPERT	TSGA10IP
SPERT	CCDC57
SPERT	PPFIA3
SPERT	CCDC185
SPERT	TRIML2
SPERT	GADD45GIP1
SPERT	ZNF572
SPERT	MCRS1
SPERT	FAM92A
SPERT	KIAA0408
SPERT	ZNF250
SPERT	ZNF785
SPERT	CCDC187
SPERT	FBXO17
TMEM174	SGTA
TMEM174	CACNB2
TMEM174	MAL
TMEM174	CYSRT1
IER3IP1	VPS13C
IER3IP1	GNG5
IER3IP1	ADCY9
IER3IP1	PTPRG
IER3IP1	TMEM258
IER3IP1	UBQLN1
IER3IP1	TMEM14B
IER3IP1	CERS2
IER3IP1	AIG1
IER3IP1	EBP
IER3IP1	ZFYVE27
IER3IP1	TMEM237
IER3IP1	FCER1G
IER3IP1	TM4SF18
IER3IP1	SCN3B
IER3IP1	GJB1
IER3IP1	CST1
IER3IP1	JAGN1
IER3IP1	TRHR
IER3IP1	TMEM167A
IER3IP1	C19orf18
IER3IP1	TMEM80
IER3IP1	DPM3
IER3IP1	TMEM86B
IER3IP1	PIGP
IER3IP1	POMK
IER3IP1	TMPPE
IER3IP1	TMX2
TUBGCP3	ANXA13
TUBGCP3	IMMT
SLC25A23	APPBP2
DESI2	SPART
DESI2	C12orf10
DESI2	BNIP2
DESI2	PLIN2
DESI2	COQ8A
DESI2	ARFIP1
DESI2	PBX3
DESI2	NFU1
DESI2	THAP7
RARS	AIMP1
RARS	AIMP2
RARS	ASNA1
RARS	DNAJA1
RARS	EIF2S3
RARS	EIF6
RARS	HK1
RARS	CCAR2
RARS	RPLP0
RARS	TUBB3
RARS	TUBB
RARS	TARSL2
RARS	NECTIN2
RARS	POR
RARS	CCDC115
RARS	ZNF521
ATP5PB	ATP5F1D
ATP5PB	ATP5F1C
ATP5PB	UQCRB
ATP5PB	NDUFB5
ATP5PB	NDUFS7
ATP5PB	NDUFB9
ATP5PB	ATP6V1H
ATP5PB	MRPL42
ATP5PB	TOMM20
ATP5PB	RPS2
ATP5PB	SDHA
ATP5PB	ZMYM3
ATP5PB	SLC19A2
ATP5PB	RCOR3
ATP5PB	PDPR
ATP5PB	CERS6
ATP5PB	CERS2
ATP5PB	KDM1A
ATP5PB	HSPD1
ATP5PB	RETREG3
ATP5PB	DNAJC28
ATP5PB	MT-ATP8
ATP5PB	ATP5PD
ATP5PB	ATP5F1B
ATP5PB	ATP5F1A
ATP5PB	ATP5ME
ATP5PB	TPM1
ATP5PB	VDAC3
ATP5PB	TPM2
ATP5PB	TPM4
ATP5PB	NDUFS1
ATP5PB	UQCRQ
ATP5PB	VDAC2
ATP5PB	MTCH2
ATP5PB	NDUFS2
ATP5PB	VDAC1
ATP5PB	MT-CO2
ATP5PB	TPM3
ATP5PB	LMAN1
ATP5PB	NDUFV1
ATP5PB	NDUFS4
ATP5PB	NDUFA9
ATP5PB	ATP6V0D1
ATP5PB	MTCH1
ATP5PB	AFG3L2
ATP5PB	YME1L1
ATP5PB	MRPL40
ATP5PB	TOMM22
