"DRH ID code","Outcome","MolecularWeight","MonoisotopicMass","ExactMass","XLogP","TPSA","Complexity","Charge","HBondDonorCount","HBondAcceptorCount","RotatableBondCount","HeavyAtomCount","IsotopeAtomCount","AtomStereoCount","DefinedAtomStereoCount","UndefinedAtomStereoCount","BondStereoCount","DefinedBondStereoCount","UndefinedBondStereoCount","CovalentUnitCount","Volume3D","XStericQuadrupole3D","YStericQuadrupole3D","ZStericQuadrupole3D","FeatureCount3D","FeatureAcceptorCount3D","FeatureDonorCount3D","FeatureAnionCount3D","FeatureCationCount3D","FeatureRingCount3D","FeatureHydrophobeCount3D","ConformerModelRMSD3D","EffectiveRotorCount3D","ConformerCount3D"
"BRD-K01825817","No-Effect","249.35","249.172878976","249.172878976","3.1","41.5","231","0","2","3","8","18","0","1","1","0","0","0","0","1","210.4","6.23","2.85","2.52","8","2","2","0","1","1","2","0.8","8","10"
"BRD-K52459643","No-Effect","354.5","354.24062418","354.24062418","3.2","94.8","432","0","3","5","13","25","0","4","4","0","1","1","0","1","292.9","10.24","6.85","1.34","13","5","2","1","0","1","4","1.2","13.8","10"
"BRD-K35498378","No-Effect","255.22","255.05315777","255.05315777","1.7","74.7","403","0","1","4","2","19","0","0","0","0","0","0","0","1","190.1","6.4","2.92","0.8","8","4","0","1","0","3","0","0.6","2.2","2"
"BRD-K21415491","No-Effect","293.68","293.0578618","293.0578618","-1.2","108","447","0","3","5","3","19","0","4","4","0","0","0","0","1","198","7.66","2.4","0.84","10","4","4","0","0","2","0","0.6","4","10"
"BRD-K00004605","No-Effect","433.9","433.1415914","433.1415914","1.5","121","728","0","1","7","9","29","0","4","4","0","0","0","0","1","313.4","10.17","6.61","1.03","10","4","2","0","0","2","2","1","10","10"
"BRD-K00610438","No-Effect","411.5","411.14167629","411.14167629","3.2","84.7","630","0","1","5","5","29","0","0","0","0","0","0","0","1","315.4","23.68","2.67","1.55","9","3","1","0","1","4","0","0.8","6.2","10"
"BRD-A56675431","No-Effect","383.9","382.9834972","382.9834972","0.8","160","614","0","3","8","5","22","0","1","1","0","0","0","0","1","255.4","12.07","3.22","1.49","12","4","3","0","1","2","2","0.8","5.6","10"
"BRD-K52681925","No-Effect","186.25","186.115698455","186.115698455","1.4","16.1","240","0","0","2","2","14","0","1","1","0","0","0","0","1","157.2","7.17","1.53","1.19","5","1","0","0","1","2","1","0.6","2","8"
"BRD-K78627070","No-Effect","510.5","510.15148965","510.15148965","4.3","109","863","0","3","8","8","37","0","0","0","0","0","0","0","1","377.4","16.33","7.72","1.6","10","4","3","0","0","3","0","1.2","12.2","10"
"BRD-K50276048","No-Effect","310.4","310.193280068","310.193280068","2.8","37.3","665","0","1","2","2","23","0","4","4","0","0","0","0","1","251.4","10.82","2.09","1.74","8","2","1","0","0","4","1","0.6","3.4","5"
"BRD-K89055274","No-Effect","281.4","281.214349865","281.214349865","5.3","3.2","214","0","0","1","9","21","0","0","0","0","0","0","0","1","246.7","12.98","4.36","1.09","3","0","0","0","1","2","0","0.8","9","10"
"BRD-K07857022","No-Effect","424.5","424.23620751","424.23620751","1.7","89.9","606","0","3","5","8","31","0","3","3","0","0","0","0","1","337.1","19.03","3.92","1.43","10","3","2","1","1","3","0","1","10.2","10"
"BRD-K00003337","No-Effect","1464.7","1463.94711295","1463.94711295","-13.9","885","2970","0","28","19","54","103","0","9","9","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K53979406","No-Effect","393.4","393.17402179","393.17402179","2.9","49.8","481","0","1","5","9","29","0","1","1","0","0","0","0","1","315.6","13.82","6.81","1.35","8","3","0","1","1","3","0","1","9","10"
"BRD-K59013864","No-Effect","471.8","471.7318","471.7318","3.5","20.2","108","0","1","1","0","10","0","0","0","0","0","0","0","1","159.6","4.11","3.78","0.7","5","0","1","0","0","1","3","0.4","0","1"
"BRD-K92000912","No-Effect","555.2","554.01371","554.01371","6.5","50.2","586","0","1","3","4","30","0","0","0","0","0","0","0","1","350.1","16.45","4.9","1.49","8","2","1","0","0","4","1","0.8","6.2","10"
"BRD-K55462201","No-Effect","395.6","395.282429423","395.282429423","7.2","49.3","511","0","2","2","15","29","0","0","0","0","4","4","0","1","","","","","","","","","","","","","","0"
"BRD-K06854232","No-Effect","351.4","351.18344366","351.18344366","5.4","66.4","546","0","2","3","3","26","0","0","0","0","0","0","0","1","280.5","20.19","2.38","0.94","10","3","1","1","0","3","2","0.8","4.8","5"
"BRD-K63533170","No-Effect","504.4","504.09099","504.09099","4","43.7","548","0","0","4","6","29","0","0","0","0","0","0","0","1","331.6","14.69","5.42","1.89","10","3","0","0","2","4","1","0.8","7.2","10"
"BRD-K01826811","No-Effect","447.4","446.0833838","446.0833838","3.5","87.2","553","0","2","6","10","28","0","1","1","0","0","0","0","1","327","12.68","3.59","1.67","9","4","2","0","1","2","0","1.4","10","10"
"BRD-K23952234","No-Effect","456.5","456.16852187","456.16852187","5","102","666","0","2","6","8","34","0","1","1","0","0","0","0","1","357.4","15.63","6.64","1.39","10","4","1","1","0","4","0","1","9","10"
"BRD-K00003152","No-Effect","500.5","500.19229183","500.19229183","4.9","78.9","714","0","2","7","9","36","0","0","0","0","0","0","0","1","380.1","12.46","6.13","2.17","9","4","1","1","0","3","0","1.2","12","10"
"BRD-K88443722","No-Effect","692.9","692.30324169","692.30324169","6.9","132","1150","0","1","8","12","50","0","1","1","0","0","0","0","1","545.4","22.18","8.22","3.22","17","6","0","1","2","6","2","1.4","13.6","10"
"BRD-K70330367","No-Effect","151.25","151.136099547","151.136099547","2.4","26","144","0","1","1","0","11","0","0","0","0","0","0","0","1","116.2","2.09","1.49","1.49","6","0","1","0","1","4","0","0.4","1.2","1"
"BRD-K11244467","No-Effect","237.29","237.07966455","237.07966455","0.7","159","289","0","4","4","3","16","0","0","0","0","0","0","0","1","175.3","13.08","1.39","0.84","7","1","4","0","1","1","0","0.6","4","10"
"BRD-K11292736","No-Effect","537.6","536.268482","536.268482","5.1","58.2","614","2","2","2","14","36","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K41185545","No-Effect","378.4","378.15795719","378.15795719","3.8","81.5","475","0","1","6","7","28","0","1","1","0","0","0","0","1","292.8","8.13","4","2.45","9","4","0","1","1","3","0","0.8","7","10"
"BRD-K56558538","No-Effect","378.1","375.97859","377.97654","2.6","58.3","259","0","3","3","3","18","0","0","0","0","0","0","0","1","222.6","12.98","2.49","0.97","10","1","3","0","2","2","2","0.6","4.2","10"
"BRD-K00003244","No-Effect","539.7","539.23549649","539.23549649","4.9","118","888","0","3","5","9","39","0","0","0","0","1","1","0","1","428","14.96","5.85","1.99","13","3","3","0","2","5","0","1.2","10.2","10"
"BRD-K03019184","No-Effect","410.6","410.31579524","410.31579524","0.8","64.2","413","0","4","6","6","30","0","0","0","0","0","0","0","1","334","19.16","4.33","2.1","12","1","4","0","5","2","0","1","8.8","10"
"BRD-K42948882","No-Effect","349.5","349.22664588","349.22664588","2.4","70.8","431","0","2","4","7","26","0","1","1","0","0","0","0","1","275.2","11.13","5.69","1.66","10","1","2","0","3","4","0","0.8","7.8","10"
"BRD-K41051431","No-Effect","325.4","325.14601278","325.14601278","2.1","98.5","500","0","1","5","3","22","0","3","3","0","0","0","0","1","247.4","12.85","2.25","1.22","9","3","0","1","1","3","1","0.8","5.2","10"
"BRD-K48173020","No-Effect","240.3","240.126263138","240.126263138","2.2","55.1","274","0","2","2","2","18","0","0","0","0","0","0","0","1","197","10.5","1.78","1.08","6","1","2","0","1","2","0","0.6","3","2"
"BRD-K00004966","No-Effect","482.6","482.16239112","482.16239112","2.6","131","800","0","1","7","6","34","0","0","0","0","0","0","0","1","362.8","22.44","3.4","1.88","10","4","1","0","1","4","0","1","9","10"
"BRD-K00004726","No-Effect","412.5","412.21105539","412.21105539","1.7","123","513","0","6","8","12","30","0","0","0","0","0","0","0","1","319.8","19.05","8.99","0.59","17","4","6","0","4","3","0","1","12","10"
"BRD-K51387999","No-Effect","202.23","202.098037015","202.098037015","1.8","52","194","1","1","3","2","15","0","0","0","0","0","0","0","1","158.3","6.43","2.2","0.78","5","1","1","0","1","2","0","0.6","2","3"
"BRD-K82122102","No-Effect","255.27","255.08954328","255.08954328","2.6","80.4","336","0","2","4","4","19","0","0","0","0","0","0","0","1","200.4","8.21","2.42","1.37","8","3","1","1","1","2","0","0.6","4","10"
"BRD-K50813454","No-Effect","288.25","288.01803313","288.01803313","3.3","104","353","0","2","8","2","19","0","0","0","0","0","0","0","1","196.7","9.67","1.73","1.37","8","3","1","1","1","2","0","0.6","3","6"
"BRD-K43900408","No-Effect","613.2","612.2424713","612.2424713","6.8","93.3","1110","0","1","6","1","42","0","6","6","0","1","1","0","1","466.8","19.67","5.83","1.39","12","5","1","0","1","5","0","0.8","3.8","10"
"BRD-K64925568","No-Effect","568.6","567.1612998","567.1612998","5.8","100","912","0","1","5","9","37","0","4","4","0","0","0","0","1","423.3","6.85","5.56","4.9","11","5","0","1","0","3","2","1","10","10"
"BRD-K21077415","No-Effect","385.4","385.1451217","385.1451217","3.3","92.3","551","0","2","7","4","29","0","1","1","0","0","0","0","1","291.8","9.25","5.23","1.99","12","2","2","0","3","5","0","0.8","4","10"
"BRD-K27061362","No-Effect","463.5","463.17681575","463.17681575","1.5","99.7","760","0","0","8","7","34","0","1","1","0","0","0","0","1","349.2","15.34","7.34","1.44","12","5","0","0","2","5","0","1","7","10"
"BRD-K90239174","No-Effect","603.6","603.20933888","603.20933888","5.2","97.2","997","0","0","10","10","44","0","1","1","0","0","0","0","1","452.6","15.68","8.01","2.28","11","6","0","0","0","5","0","1.2","12","10"
"BRD-A01307728","No-Effect","603.6","603.20933888","603.20933888","5.2","97.2","997","0","0","10","10","44","0","1","1","0","0","0","0","1","452.6","15.68","8.01","2.28","11","6","0","0","0","5","0","1.2","12","10"
"BRD-K00010385","No-Effect","560.6","560.23474516","560.23474516","4","102","1030","0","1","7","5","41","0","1","1","0","0","0","0","1","423.7","15.2","6.15","2.15","12","3","2","0","0","5","2","1","7.2","10"
"BRD-K34185671","No-Effect","430.4","430.07113133","430.07113133","4.6","105","603","0","1","9","4","30","0","0","0","0","0","0","0","1","311.3","15.53","4.09","1.18","7","1","1","0","1","4","0","0.8","6","10"
"BRD-K86673452","No-Effect","461.6","461.2215605","461.2215605","3.8","83.6","795","0","2","4","7","35","0","1","1","0","0","0","0","1","367.2","15.32","4.8","1.61","10","2","2","0","1","5","0","1","7","10"
"BRD-K43802723","No-Effect","438.4","438.14427901","438.14427901","6.2","46.5","661","0","1","6","7","32","0","1","1","0","0","0","0","1","341.1","30.6","3.98","1.23","8","3","0","1","0","3","1","1","8","10"
"BRD-K97452254","No-Effect","471.6","471.23827319","471.23827319","2.7","109","747","0","2","7","4","35","0","0","0","0","0","0","0","1","357.3","25.27","5.29","0.85","12","3","2","0","1","6","0","1","7","10"
"BRD-K01995783","No-Effect","337.4","337.1677936","337.1677936","4.6","47.6","474","0","1","3","4","25","0","0","0","0","1","1","0","1","270.8","28.56","1.83","0.77","8","3","1","0","0","3","1","0.8","5.8","10"
"BRD-A58947127","No-Effect","385.4","385.1451217","385.1451217","3.3","92.3","551","0","2","7","4","29","0","1","1","0","0","0","0","1","291.8","9.25","5.23","1.99","12","2","2","0","3","5","0","0.8","4","10"
"BRD-K21782625","No-Effect","539.6","539.21686904","539.21686904","4","117","951","0","2","8","8","40","0","0","0","0","0","0","0","1","411.7","33.78","4.15","1.67","14","6","2","0","0","5","1","1.2","9","10"
"BRD-K21728777","No-Effect","503.6","503.15282949","503.15282949","5.1","140","725","0","2","9","6","37","0","0","0","0","0","0","0","1","387.5","30.31","3.89","1.86","14","4","2","0","2","6","0","1.4","6","10"
"BRD-K75114721","No-Effect","504.5","504.02972244","504.02972244","1.8","207","886","0","6","9","4","34","0","0","0","0","0","0","0","1","349.8","36.92","3.03","0.73","17","7","4","2","0","4","0","0.8","6","10"
"BRD-K24610819","No-Effect","403.9","403.155036","403.155036","3.9","67.8","491","0","2","5","9","28","0","2","2","0","0","0","0","1","312.3","26.24","4.58","1.08","9","3","2","0","1","3","0","1","9.8","10"
"BRD-K12568846","No-Effect","231.29","231.137162174","231.137162174","1","26.8","343","0","0","3","2","17","0","0","0","0","0","0","0","1","187.9","7.67","2.37","0.84","4","1","0","0","1","2","0","0.6","2","4"
"BRD-K80262108","No-Effect","109.13","109.063997236","109.063997236","-0.5","64.9","74","0","2","3","0","8","0","0","0","0","0","0","0","1","83.5","2.24","1.76","0.58","6","1","2","0","2","1","0","0.4","0","1"
"BRD-A19401019","No-Effect","192.3","192.162648646","192.162648646","2.2","29.3","168","0","1","2","3","14","0","1","1","0","0","0","0","1","164.9","7.27","1.93","0.81","4","0","1","0","2","1","0","0.6","3","10"
"BRD-K73947551","No-Effect","214.23","214.05410052","214.05410052","-4.5","121","152","0","4","6","7","12","0","0","0","0","0","0","0","1","154.2","14.71","1.02","0.81","8","3","2","1","2","0","0","0.8","7","10"
"BRD-K88043978","No-Effect","585.6","585.28573644","585.28573644","-7.9","332","819","0","13","17","10","40","0","16","16","0","0","0","0","1","408.6","10.99","8.01","2.02","33","13","13","0","4","3","0","1.2","14.6","10"
"BRD-K97181089","No-Effect","229.63","229.0478856","229.0478856","-0.7","159","279","0","4","5","1","15","0","0","0","0","0","0","0","1","155.3","5.34","2.37","1.01","10","2","5","0","2","1","0","0.6","2","10"
"BRD-K64931368","No-Effect","131.17","131.094628657","131.094628657","-3","63.3","83","0","2","3","5","9","0","0","0","0","0","0","0","1","108.3","8.23","0.94","0.59","6","2","1","1","1","0","1","0.6","5","10"
"BRD-A25234499","No-Effect","232.28","232.121177757","232.121177757","1.2","72.2","321","0","2","3","2","17","0","1","1","0","0","0","0","1","180.5","5.45","2.36","1.45","8","2","2","0","1","2","1","0.6","2.8","4"
"BRD-K25114078","No-Effect","74.09","74.059246208","74.059246208","-1.5","90.4","41","0","3","2","0","5","0","0","0","0","0","0","0","1","52.9","1.87","1.03","0.54","3","0","2","0","1","0","0","0.4","0","1"
"BRD-A40777960","No-Effect","119.12","119.058243149","119.058243149","-4.1","83.6","83","0","3","4","3","8","0","1","1","0","0","0","0","1","88.5","2.69","1.46","0.93","7","3","2","1","1","0","0","0.6","3","10"
"BRD-K59998349","No-Effect","221.25","221.10519334","221.10519334","0.3","69.4","234","0","1","4","7","16","0","0","0","0","0","0","0","1","178.1","15.12","1.41","0.99","5","2","1","0","1","1","0","0.8","7","10"
"BRD-A28318179","No-Effect","130.21","130.0564695","130.0564695","0.6","63.7","111","0","1","2","0","8","0","1","1","0","0","0","0","1","99.5","3","1.76","0.66","3","0","1","0","1","1","0","0.4","0.8","2"
"BRD-K97799481","No-Effect","180.16","180.06472551","180.06472551","0","69.3","267","0","1","3","0","13","0","0","0","0","0","0","0","1","130.4","3.57","2.67","0.57","6","2","1","0","1","2","0","0.4","0","1"
"BRD-K87544030","No-Effect","440.4","440.15566577","440.15566577","-2","219","674","0","6","12","9","32","0","1","1","0","0","0","0","1","319.7","32.86","2.48","1.48","17","6","4","2","2","3","0","1","10","10"
"BRD-K07762753","No-Effect","403.9","403.1887362","403.1887362","3.6","114","497","0","4","7","7","28","0","1","1","0","0","0","0","1","305","11.1","5.84","1.37","14","1","4","0","4","3","2","0.8","7","10"
"BRD-K94837153","No-Effect","101.13","101.00476828","101.00476828","-0.6","80","48","0","1","4","0","6","0","0","0","0","0","0","0","1","71.2","2","1.33","0.59","4","1","1","0","1","1","0","0.4","0","1"
"BRD-K97643133","No-Effect","305.37","305.18383758","305.18383758","-0.6","80.6","337","0","2","7","7","21","0","5","5","0","0","0","0","1","232.3","10.63","4.53","0.94","12","6","2","0","1","2","1","0.8","8.2","10"
"BRD-K00003223","No-Effect","377.4","377.21777831","377.21777831","3.8","75.7","376","0","3","7","12","26","0","0","0","0","0","0","0","1","291.3","22.82","3.05","1.68","10","3","3","0","1","1","2","1","13","10"
"BRD-A60197193","No-Effect","369.5","369.17222752","369.17222752","1.5","110","549","0","2","6","7","25","0","1","1","0","0","0","0","1","280.5","14.95","3.12","1.49","10","4","2","0","2","2","0","1","9","10"
"BRD-A68942014","No-Effect","228.11","227.0268547","227.0268547","3","12","245","0","1","1","1","14","0","2","2","0","0","0","0","1","165.1","6.75","1.75","0.97","4","0","1","0","1","2","0","0.6","1.8","4"
"BRD-K33335792","No-Effect","293.4","293.189197746","293.189197746","5.5","28","354","0","0","2","4","22","0","0","0","0","0","0","0","1","247.1","16.67","1.92","1.7","4","0","0","0","2","2","0","0.6","4","10"
"BRD-K29530284","No-Effect","298.29","298.09535693","298.09535693","3.1","103","467","0","2","6","2","22","0","0","0","0","0","0","0","1","224","12.56","2.19","0.77","10","3","1","1","1","3","1","0.6","2","2"
"BRD-K01825117","No-Effect","408.9","408.1451996","408.1451996","3","99.9","647","0","2","7","10","28","0","1","1","0","0","0","0","1","309.6","8.87","4.18","2.08","9","3","2","0","2","2","0","1","10.4","10"
"BRD-M29182745","No-Effect","107.11","107.058243149","107.058243149","","58.5","59","0","3","4","1","7","0","1","1","0","0","0","0","2","","","","","","","","","","","","","","0"
"BRD-K32531356","No-Effect","414.07","413.9737017","413.9737017","4.9","37.3","530","0","1","17","6","25","0","0","0","0","0","0","0","1","209","6.47","1.61","1.52","3","2","0","1","0","0","0","0.8","7","10"
"BRD-K23335153","No-Effect","392.5","392.225248902","392.225248902","5.7","24.1","362","0","2","2","9","30","0","0","0","0","0","0","0","1","328.6","18","3.77","2.65","8","0","2","0","2","4","0","1","9","10"
"BRD-K56334280","No-Effect","283.32","283.132076794","283.132076794","1.5","66.6","437","0","1","4","3","21","0","0","0","0","0","0","0","1","220.6","9.46","3.03","0.85","8","2","1","0","2","3","0","0.6","3.2","9"
"BRD-A37390343","No-Effect","317.5","317.27186474","317.27186474","5.7","12.5","336","0","0","2","6","23","0","3","3","0","0","0","0","1","273","14.02","3.25","1.56","7","1","0","0","1","2","3","0.8","7.2","10"
"BRD-K02265150","No-Effect","313.8","313.0981898","313.0981898","2.6","36.9","424","0","1","3","1","22","0","0","0","0","0","0","0","1","233.7","7.28","4.28","1.1","8","1","1","0","2","4","0","0.6","2.4","4"
"BRD-K55044200","No-Effect","365.4","365.10454189","365.10454189","-2","158","590","0","4","7","4","25","0","4","4","0","0","0","0","1","267.9","8.88","3.54","1.43","12","4","3","1","1","2","1","0.8","5.8","10"
"BRD-K01826817","No-Effect","186.17","186.0640568","186.0640568","-3.2","102","284","0","3","5","3","13","0","1","1","0","0","0","0","1","135.8","4","1.99","1.03","8","3","2","1","1","1","0","0.6","3","10"
